6.77,11684
8.76,23048
7.26,34400
8.10,45748
8.44,57124
4.43,68460
8.84,79808
6.91,91192
8.79,102516
6.90,113896
8.27,125268
8.37,136636
6.56,147976
8.82,159336
6.95,170676
8.83,182008
6.09,193368
8.38,204752
8.22,216116
6.88,227448
8.78,238788
6.87,250176
8.85,261516
5.44,272864
8.48,284244
8.02,295568
7.29,306940
8.74,318308
6.50,329660
8.89,341004
5.23,352360
8.58,363700
7.89,375068
7.49,386436
8.67,397804
6.47,409136
8.88,420520
5.97,431840
8.66,443200
7.69,454568
7.86,465920
8.59,477264
6.07,488616
8.89,499992
6.56,511340
8.71,522696
7.42,534076
8.04,545396
8.51,556768
5.09,568148
8.88,579464
6.79,590828
8.77,602200
6.99,613544
8.16,624904
8.42,636288
5.35,647608
8.85,658952
6.74,670328
8.82,681684
6.71,693048
8.30,704408
8.31,715768
6.48,727104
8.81,738452
6.77,749828
8.85,761168
5.87,772524
8.41,783920
8.16,795244
7.05,806596
8.79,817948
6.69,829328
8.87,840668
4.39,852056
8.51,863376
8.00,874724
7.37,886100
8.73,897452
6.43,908820
8.90,920168
5.38,931508
8.62,942872
7.75,954240
7.60,965616
8.65,976944
6.37,988304
8.87,999684
6.45,1011020
8.66,1022372
7.54,1033732
7.76,1045084
8.51,1056456
5.74,1067832
8.88,1079136
6.72,1090508
8.72,1101864
7.34,1113224
8.02,1124560
8.47,1135940
4.17,1147312
8.85,1158628
6.89,1170008
8.79,1181352
6.98,1192716
8.18,1204064
8.40,1215460
6.19,1226800
8.86,1238124
6.93,1249488
8.81,1260868
6.62,1272220
8.34,1283608
8.26,1294936
6.75,1306272
8.80,1317620
6.82,1329004
8.87,1340332
5.94,1351688
8.44,1363068
8.10,1374392
7.05,1385756
8.77,1397140
6.67,1408472
8.88,1419844
2.94,1431204
8.56,1442548
7.93,1453900
7.45,1465252
8.72,1476624
6.50,1487996
8.89,1499348
5.62,1510696
8.64,1522040
7.78,1533388
7.71,1544776
8.66,1556104
5.68,1567464
8.87,1578836
6.61,1590180
8.69,1601520
7.48,1612872
7.86,1624240
8.54,1635616
4.83,1646992
8.87,1658300
6.81,1669688
8.74,1681024
7.18,1692400
8.13,1703736
8.47,1715104
5.34,1726456
8.87,1737792
6.79,1749140
8.78,1760508
6.77,1771872
8.22,1783232
8.32,1794596
5.84,1805924
8.79,1817300
6.95,1828656
8.83,1840004
6.03,1851348
8.37,1862744
8.24,1874076
6.82,1885456
8.79,1896776
6.55,1908156
8.89,1919508
5.26,1930888
8.48,1942204
8.09,1953544
7.26,1964916
8.74,1976280
6.74,1987644
8.87,1998956
5.30,2010316
8.57,2021692
7.86,2033040
7.61,2044432
8.69,2055752
6.33,2067128
8.90,2078476
6.05,2089820
8.64,2101188
7.65,2112568
7.77,2123928
8.62,2135244
5.61,2146652
8.86,2157960
6.81,2169344
8.70,2180676
7.36,2192036
8.00,2203376
8.52,2214744
4.70,2226084
8.90,2237456
6.60,2248816
8.76,2260152
7.09,2271532
8.16,2282880
8.42,2294240
5.88,2305576
8.85,2316936
6.87,2328308
8.80,2339676
6.46,2351016
8.30,2362420
8.33,2373736
6.71,2385072
8.82,2396432
6.66,2407812
8.84,2419152
5.76,2430504
8.44,2441856
8.22,2453220
7.10,2464580
8.78,2475940
6.66,2487292
8.86,2498628
4.11,2510024
8.48,2521360
7.96,2532712
7.45,2544068
8.73,2555452
6.58,2566764
8.86,2578144
6.02,2589476
8.58,2600852
7.83,2612200
7.65,2623580
8.63,2634928
6.29,2646284
8.89,2657632
6.46,2668976
8.63,2680336
7.46,2691684
7.85,2703044
8.57,2714408
5.91,2725772
8.86,2737104
6.77,2748468
8.73,2759820
7.20,2771200
8.07,2782532
8.50,2793912
5.36,2805244
8.86,2816600
6.86,2827964
8.79,2839328
6.95,2850688
8.15,2862036
8.35,2873412
5.25,2884728
8.81,2896096
6.95,2907492
8.83,2918808
6.28,2930176
8.31,2941572
8.25,2952896
6.57,2964236
8.81,2975592
6.76,2986944
8.84,2998316
4.08,3009676
8.44,3021032
8.12,3032376
7.15,3043732
8.76,3055100
6.82,3066464
8.85,3077792
5.03,3089140
8.53,3100504
7.93,3111868
7.48,3123224
8.70,3134564
6.20,3145960
8.89,3157316
6.25,3168656
8.61,3180000
7.64,3191360
7.70,3202712
8.63,3214088
6.07,3225456
8.87,3236760
6.67,3248140
8.69,3259480
7.47,3270844
7.95,3282200
8.52,3293560
6.11,3304940
8.85,3316256
6.80,3327624
8.74,3338996
7.18,3350336
8.11,3361696
8.46,3373068
4.65,3384404
8.86,3395764
6.67,3407116
8.80,3418476
