8.56,12180
6.87,24064
9.14,35860
6.90,47696
8.97,59556
8.29,71364
7.78,83212
9.13,95068
6.82,106868
9.11,118712
7.92,130584
8.10,142384
9.04,154236
6.67,166068
9.19,177892
7.48,189740
8.50,201560
8.94,213408
5.57,225264
9.21,237076
6.38,248920
8.76,260772
8.75,272584
6.11,284432
9.23,296296
6.57,308112
8.84,319928
8.45,331768
7.14,343608
9.17,355448
5.76,367304
9.06,379116
8.14,390956
7.80,402820
9.17,414632
5.78,426512
9.12,438328
7.57,450148
8.16,461992
9.06,473808
6.00,485636
9.19,497512
7.41,509320
8.55,521172
8.87,533004
3.91,544856
9.24,556664
6.30,568508
8.75,580376
8.69,592160
6.47,604012
9.19,615868
5.86,627680
8.92,639548
8.43,651388
7.14,663192
9.13,675044
6.78,686884
9.02,698708
8.15,710568
7.97,722388
9.07,734212
7.14,746084
9.13,757920
7.59,769736
8.24,781608
9.03,793440
6.07,805216
9.17,817104
6.86,828948
8.64,840744
8.93,852596
5.42,864464
9.21,876276
5.51,888140
8.84,899948
8.73,911764
6.91,923648
9.22,935448
6.11,947308
8.93,959168
8.32,970968
7.39,982788
9.16,994660
6.98,1006488
9.09,1018296
8.02,1030160
8.06,1041984
9.08,1053808
6.82,1065684
9.13,1077512
7.43,1089316
8.41,1101180
9.00,1112992
6.55,1124832
9.18,1136708
6.33,1148512
8.61,1160380
8.79,1172184
3.87,1184008
9.21,1195880
4.30,1207676
8.84,1219508
8.60,1231388
7.02,1243196
9.22,1255028
6.33,1266912
9.02,1278720
8.36,1290552
7.58,1302412
9.14,1314252
5.16,1326052
9.17,1337892
8.08,1349744
8.17,1361580
9.06,1373416
6.43,1385272
9.17,1397092
7.09,1408932
8.39,1420796
8.93,1432600
5.81,1444428
9.26,1456292
6.72,1468096
8.65,1479936
8.75,1491768
5.84,1503596
9.21,1515488
4.17,1527296
8.89,1539116
8.53,1550988
7.07,1562800
9.18,1574624
6.76,1586496
9.00,1598332
8.25,1610160
7.68,1621984
9.12,1633836
6.68,1645640
9.16,1657512
7.85,1669356
8.07,1681168
9.01,1693032
6.75,1704828
9.15,1716692
7.10,1728540
8.43,1740372
8.88,1752168
5.74,1764056
9.23,1775868
6.35,1787716
8.75,1799556
8.77,1811376
6.78,1823220
9.23,1835092
4.53,1846908
8.89,1858732
8.43,1870580
7.27,1882416
9.16,1894248
6.58,1906104
9.03,1917924
8.22,1929772
7.90,1941616
9.10,1953432
6.45,1965252
9.11,1977128
7.42,1988936
8.08,2000764
9.00,2012644
5.98,2024440
9.16,2036300
6.40,2048160
8.57,2059960
8.90,2071836
4.58,2083652
9.20,2095460
5.95,2107316
8.86,2119176
8.70,2130980
6.70,2142836
9.22,2154684
5.43,2166488
8.99,2178332
8.50,2190180
7.56,2202000
9.13,2213856
7.04,2225696
9.06,2237500
8.05,2249364
7.96,2261212
9.07,2273016
6.74,2284872
9.15,2296720
7.51,2308552
8.32,2320404
8.96,2332216
5.62,2344056
9.21,2355896
6.58,2367720
8.60,2379548
8.79,2391380
4.16,2403176
9.20,2415060
5.77,2426932
8.87,2438736
8.59,2450556
6.71,2462404
9.19,2474232
6.57,2486076
8.96,2497908
8.22,2509756
7.37,2521584
9.08,2533464
7.04,2545252
9.08,2557088
7.99,2568948
8.10,2580764
9.10,2592604
5.97,2604472
9.20,2616264
7.44,2628128
8.45,2639960
8.98,2651788
5.70,2663652
9.24,2675444
6.27,2687312
8.72,2699160
8.80,2710992
6.31,2722820
9.20,2734652
3.89,2746476
8.92,2758312
8.54,2770168
7.24,2781984
9.19,2793800
6.60,2805680
9.04,2817488
8.27,2829340
7.76,2841184
9.14,2853028
6.95,2864840
9.09,2876660
7.76,2888544
8.27,2900348
9.07,2912184
6.65,2924032
9.17,2935852
7.40,2947700
8.61,2959520
8.91,2971360
5.94,2983216
9.20,2995060
6.31,3006896
8.72,3018716
8.65,3030560
4.19,3042404
9.16,3054256
5.53,3066080
8.94,3077880
8.49,3089732
7.39,3101560
9.19,3113392
6.72,3125236
9.04,3137060
8.02,3148888
7.65,3160788
9.11,3172584
6.46,3184412
9.10,3196268
7.56,3208100
8.27,3219944
9.02,3231796
4.45,3243592
9.20,3255416
6.80,3267288
8.54,3279100
8.86,3290952
4.03,3302792
9.20,3314616
3.83,3326440
8.80,3338308
8.64,3350112
6.21,3361980
9.19,3373816
5.69,3385624
8.94,3397472
8.38,3409336
7.13,3421140
9.14,3432984
6.81,3444848
8.99,3456660
7.85,3468484
7.96,3480340
9.07,3492152
6.85,3504020
9.16,3515876
7.83,3527664
8.41,3539552
8.96,3551348
6.73,3563172
9.18,3575036
6.77,3586856
8.63,3598672
8.82,3610540
2.83,3622400
9.19,3634184
3.74,3646056
8.87,3657876
8.66,3669692
6.94,3681572
9.22,3693376
5.53,3705228
8.97,3717088
8.35,3728912
7.63,3740740
9.17,3752576
6.58,3764408
9.09,3776236
7.83,3788076
8.02,3799904
9.07,3811724
6.31,3823616
9.17,3835416
7.49,3847228
8.37,3859112
8.98,3870916
5.77,3882760
9.19,3894608
6.49,3906416
8.64,3918244
8.81,3930108
5.84,3941952
9.21,3953768
5.21,3965628
8.84,3977444
8.49,3989280
6.70,4001140
9.21,4012956
6.36,4024792
9.01,4036676
8.24,4048484
7.43,4060296
9.12,4072168
6.01,4083976
9.16,4095808
7.95,4107652
8.13,4119488
9.03,4131324
7.25,4143184
9.15,4155000
7.45,4166812
8.46,4178700
8.94,4190516
6.22,4202352
9.20,4214184
4.37,4226000
8.63,4237836
8.74,4249700
6.33,4261528
9.25,4273352
4.68,4285196
8.91,4297024
8.54,4308852
6.94,4320712
9.16,4332540
6.35,4344376
9.05,4356224
8.19,4368044
7.61,4379932
9.10,4391724
6.97,4403548
9.07,4415404
7.62,4427248
8.19,4439048
9.05,4450916
6.47,4462728
9.18,4474560
7.05,4486436
8.38,4498256
8.86,4510060
6.65,4521928
9.15,4533760
5.34,4545600
8.70,4557452
8.63,4569280
2.56,4581088
9.22,4592948
5.32,4604772
8.91,4616620
8.49,4628436
7.22,4640296
9.18,4652104
6.40,4663980
9.06,4675792
8.17,4687620
7.84,4699464
9.10,4711312
6.64,4723124
9.10,4735008
7.58,4746820
8.22,4758656
9.02,4770496
6.51,4782344
9.16,4794164
7.24,4806000
8.55,4817828
8.79,4829660
6.53,4841528
9.21,4853356
6.01,4865168
8.78,4877036
8.71,4888864
6.25,4900700
9.16,4912560
6.07,4924364
9.00,4936200
8.57,4948056
7.64,4959892
9.18,4971716
6.24,4983568
9.11,4995400
8.21,5007228
8.05,5019036
9.10,5030904
6.94,5042736
9.11,5054592
7.42,5066396
8.25,5078256
8.98,5090108
6.46,5101896
9.18,5113740
7.14,5125596
8.56,5137428
8.76,5149264
5.98,5161112
9.23,5172936
5.18,5184764
8.83,5196624
8.65,5208428
6.66,5220304
9.24,5232132
6.07,5243928
8.90,5255796
8.29,5267628
7.56,5279492
9.15,5291336
7.01,5303168
9.07,5314976
7.88,5326812
7.90,5338656
9.07,5350484
6.94,5362352
9.13,5374176
7.60,5386012
8.38,5397828
9.01,5409676
5.27,5421488
